OTU,5% Sheep Blood,5% Sheep Blood + Amp,5% Sheep Blood + Amp Kan Ery,5% Sheep Blood + Cip,5% Sheep Blood + Crb,5% Sheep Blood + Ery,5% Sheep Blood + Kan,5% Sheep Blood + Neo,5% Sheep Blood + Pen,5% Sheep Blood + Pen Crb Cip,5% Sheep Blood + Van,5% Sheep Blood + Van Amp Ery,A II,AA,BARN,BHI,BHI (strict anaerobes),BHI + Amp,BHI + Amp Kan Ery,BHI + Cip,BHI + Crb,BHI + Ery,BHI + FBS (5%),BHI + FBS (5%) + Amp,BHI + FBS (5%) + Amp Kan Ery,BHI + FBS (5%) + Cip,BHI + FBS (5%) + Crb,BHI + FBS (5%) + Ery,BHI + FBS (5%) + Kan,BHI + FBS (5%) + Neo,BHI + FBS (5%) + Pen,BHI + FBS (5%) + Pen Crb Cip,BHI + FBS (5%) + Van,BHI + FBS (5%) + Van Amp Ery,BHI + Kan,BHI + Neo,BHI + Pen,BHI + Pen Crb Cip,BHI + Van,BHI + Van Amp Ery,BMM - Azo-Galactomannon,BMM - chondroitin sulfate,BMM - Fructose,BMM - glucose,BMM - Inulin,BMM - Mannitol,BMM - Mucin,BMM - Pullulan,BMM - raffinose,BMM - Resistant Starch,BMM - Soluble Starch,BMM - Sorbitol,COR,LB,M-17 Broth,mGAM,mGAM + Amp,mGAM + Amp Kan Ery,mGAM + Cip,mGAM + Crb,mGAM + Ery,mGAM + Kan,mGAM + Pen,mGAM + Pen Crb Cip,mGAM + Van,mGAM + Van Amp Ery,MiPro,MiPro + Amp,MiPro + Amp Kan Ery,MiPro + Cip,MiPro + Crb,MiPro + Ery,MiPro + Kan,MiPro + Neo,MiPro + Pen,MiPro + Pen Crb Cip,MiPro + Van,MiPro + Van Amp Ery,mOs-SRB,MRS,MT10,Mucus,Mucus + Amp,Mucus + Amp Kan Ery,Mucus + Cip,Mucus + Crb,Mucus + Ery,Mucus + Kan,Mucus + Neo,Mucus + Pen,Mucus + Pen Crb Cip,Mucus + Van,Mucus + Van Amp Ery,NCMM - Mannitol,NCMM - Mucin,Postgate,Postgate + Amp,Postgate + Amp Kan Ery,Postgate + Cip,Postgate + Crb,Postgate + Ery,Postgate + Kan,Postgate + Neo,Postgate + Pen,Postgate + Van,Postgate + Van Amp Ery,PYG,R2A - Azo-Galactomannon,R2A - chondroitin sulfate,R2A - Fructose,R2A - glucose,R2A - Inulin,R2A - Mannitol,R2A - Mucin,R2A - Pullulan,R2A - raffinose,R2A - Resistant Starch,R2A - Soluble Starch,R2A - Sorbitol,Reinforced Clostridial Broth,TGB,TSB,WCA,WHC,WSB,YCFA,YCFA + Amp,YCFA + Cip,YCFA + Crb,YCFA + Ery,YCFA + Kan,YCFA + Neo,YCFA + Pen,YCFA + Pen Crb Cip,YCFA + Van,YCFA + Van Amp Ery,Yeast Casitone
Otu50,1e-05,0.000926582883686264,0.0173410534790869,1e-05,1e-05,0.0145126615302543,1e-05,1e-05,0.00655222456126205,0.0878373195477627,0.00106617147418963,0.0281981943311647,0.00520416231685602,1e-05,0.0719915368992353,1e-05,0.000776652196015306,0.0218813955152178,0.0614203364348057,0.00293819297048233,0.0303811114351682,0.0398082145867566,1e-05,0.00183324854684261,1e-05,0.000236895354673149,1e-05,0.0354610007760242,1e-05,1e-05,0.00161798282542989,0.0227803315640978,0.000319377765016864,0.00731825621563903,1e-05,1e-05,0.0371406042804856,0.152811644670348,1e-05,0.0852472998235903,0.00767963286348731,0.0121819740386261,1e-05,0.000848199080987145,1e-05,1e-05,1e-05,1e-05,0.00109769663125555,1e-05,0.0028603503902959,0.000255737950012143,0.0967026894411253,0.000607617959474772,1e-05,0.0106859265650305,0.147808289306524,0.103710610913388,0.0447532393511245,0.0957351722660442,0.062753359106951,0.00121189806051383,0.179952091528372,0.142635384628412,0.000347670900799051,0.12567529117962,1e-05,0.0319688484768535,1e-05,0.0252938969582353,0.0419499557119604,0.00655497867810251,1e-05,1e-05,0.00786513978962648,0.0522245476890734,0.00454866315438588,0.0172210551501382,0.00415064563023487,0.00240198407655385,0.243045010399149,1e-05,0.0100457488674356,0.173567152433931,1e-05,0.105441780573306,1e-05,1e-05,1e-05,1e-05,0.13227261196116,1e-05,0.104061225515949,0.0145916479809122,0.0991994013894796,0.000243477596809014,1e-05,0.0319231575120732,0.00626726014833846,1e-05,0.0187969919914296,0.0110162586558567,1e-05,0.00574406919067493,0.000512287906002609,1e-05,1e-05,0.000192495239251044,0.0234278795205528,0.00338040732137149,0.00581611632928955,0.0011329582175028,0.000770305020176956,0.161882293328371,0.000955409360778275,0.000779434653725993,0.000418979262716231,0.00014594200734809,0.0331309965235214,1e-05,1e-05,0.000435219390149199,1e-05,1e-05,0.00395436936593391,1e-05,0.0386300627011047,1e-05,0.0504647930559461,0.13277596883291,0.00153755593742033,0.00176293375124008,0.143601846085961,0.0466701746898038,0.00250946226078976,0.148147372054951,0.035162827094263
Otu51,5.30843537676596,0.00716475910079959,0.670444451970951,0.0144321944230118,0.0449018832563926,0.207172580403014,11.3569429796435,8.53146277712064,0.0736942138412858,0.262417406249517,0.704872379002536,0.0934462404130558,5.43201144129711,3.45290843276279,0.278335607240719,0.0954997656276955,10.7166845241187,0.0211496092815987,1e-05,1e-05,1e-05,0.307815169877043,2.48034605488066,1e-05,1e-05,0.00366356464859173,0.0145166298645557,0.369116112950525,1e-05,2.64986031578332,0.033362605411164,1e-05,0.00123478686515021,0.0282940380974794,1e-05,0.0726634855364223,0.0797744436433273,0.049647434582807,0.0104376938843665,0.192258145758031,5.27711633195376,0.117745685377488,0.82352376403427,0.127893869765868,0.0491125446495319,0.00875131749011375,1e-05,0.220872421714383,165.284647001459,5.45594174676716,3.18492381692793,0.462730745262935,1.53110520474018,7.08515348541312,3.97639424070379,30.3836624364553,0.169893622051785,3.55143741447158,0.0384502604589926,0.0653177445768073,1.38954356068794,6.2879043972253,2.42955286707428,0.110292148506651,0.00134417454414506,0.147239144001195,0.0593216579830685,1e-05,1e-05,1e-05,1e-05,0.101372136192803,1e-05,7.14051140079606,2.02722760078769,0.248507008462239,0.00502461807413177,1e-05,0.904486281492514,0.0464330757006838,1.82238472872309,0.127022196444965,0.0699104577697006,1e-05,1e-05,0.203830917413888,1e-05,0.166304305299948,0.0948109026507624,0.0734029963112873,1e-05,1e-05,1e-05,0.940243667598182,0.0852283069584281,0.738762310610767,0.61761780285933,0.246844332372029,0.500766745295938,0.0827383016713831,0.343547140892576,17.1728339855543,6.44357090993742,1.3990960669834,0.344628091690926,1e-05,3.54263001808328,5.57874993353817,1.87301319994381,1e-05,1e-05,0.0262816403451741,0.0297817389079528,0.178821044630519,1.87400270507323,0.00904041337329422,0.15874714651413,0.230211917491893,0.144328952909361,0.00390129399023265,0.00398862701545957,0.114420666304947,1.55878266296008,0.164589673422926,5.44509080524993,0.704262244671171,1e-05,2.07479101483849,0.910505558212564,0.146669144353968,0.0951126388330806,0.0204477049932981,1e-05,1e-05,0.00485107508666067,1e-05,3.5831867153145
Otu52,0.601635030443949,0.013834460918531,0.0431521257418734,0.0069667949370243,0.0108376523959068,106.691423323468,0.999170583073169,0.0519257188538013,0.0148225459468483,0.0645797660196536,0.0132655047665109,0.0501210292236638,0.0247382638024115,0.0168903265893354,0.425472775277808,0.00768336937268053,0.0705417380789979,0.0204189309739545,0.0764203306373305,0.00243716974229292,0.0189003733598035,0.244737086597665,0.159643658067302,0.00228096210835354,1e-05,0.0029474962824057,1e-05,0.169697076880094,0.00220554719668268,0.0136991311397748,0.000671041491369441,0.0425155714997806,0.00119212735475849,0.0546330670410568,0.00588741265507757,0.0701531019197625,1e-05,0.169360479723221,1e-05,0.0353554279500099,0.0942774085009501,0.0530496392986005,1e-05,0.0242729384677787,0.130089504559193,0.00422448815442812,0.114987791116603,0.0775424380054852,37.218725432119,0.481345329399781,0.355890142016807,0.00254555150047874,0.194802666042081,0.202610578840218,1.03990814560198,0.184361669744384,0.129231128232234,0.14747277784802,0.0598074700154,0.182176632954866,0.298119445383546,0.135707959729852,0.199022005221702,0.106481766984029,0.000432578633304031,0.142152314872329,0.477954766122811,0.00203980711919168,0.0425379820270256,0.0157355696895819,0.0521949190091493,0.277298117810224,0.0629840820390926,0.794500586155684,0.345770372490157,0.0149950980913311,1e-05,0.0321401380606446,0.0131455185919251,0.00149429674250228,0.146618736893015,0.0181679739193519,0.0174987519169558,1e-05,0.0147934042121896,0.0655963171331201,0.369568351493599,1e-05,1e-05,0.0472447093468107,0.131660844952415,0.000538265569143533,0.184964174084394,1e-05,0.0274279443123531,0.0186383350113093,0.0169992189678159,1e-05,0.0415884918494005,0.0033283271892405,0.0935502751273297,0.449577625745262,0.11990508487239,0.0285875130118193,0.000637398188135615,1e-05,1e-05,0.0440691361489626,0.0447651586066405,0.00560795463268679,0.00723652064949636,1e-05,0.0153348464695572,0.172643121600259,0.0221897794500134,0.00387914866022645,0.00521301830069675,0.00181583773433983,0.0301909108113917,0.00502201571890488,0.00385082762641763,0.569666521385096,0.0353269887591577,1e-05,0.0482784839841152,0.150561057869013,0.288385476425328,3.73475898333557,0.58603289536007,0.424806022848606,0.00765222334695432,0.00877390050147174,0.1133042592026,0.203237662914606,1e-05,0.107029004181725,0.354689500199395
Otu53,1e-05,0.00615658929388821,0.0192034888034615,1e-05,0.00482295443996285,0.0185438383283368,1e-05,1e-05,0.00329815264295179,0.0552676585081154,1e-05,0.0267657346738017,0.649825476206545,0.000791211122508457,0.0398617268107648,1e-05,0.000860064918682728,0.0131253769792965,0.136033804918839,0.00325375594274666,0.0504660804476703,0.0933535715757235,1e-05,1e-05,0.0737242483932736,0.00104935200079837,0.00103949677802714,0.0120829307379769,1e-05,1e-05,0.00119450317170972,0.0441471577635849,0.000884197627031775,0.0526775570202763,0.00131000340144809,0.00148663901431041,0.0342745986815932,0.105231525741359,1e-05,0.0747356214151389,0.0034017712680842,0.0269806447845788,1e-05,0.00281788789380413,0.000541048782303577,0.00375994969328684,0.0255858398778687,0.0172539048126948,0.0048623585627794,0.00973670525001778,0.00316755304170346,0.00339845156392677,0.0764918519671425,0.00269150537956136,1e-05,0.00667536347460878,0.0973249986411203,0.0328140478543301,0.0293687426420401,0.0654811894611438,0.0726518691617467,0.00134205634415928,0.0980579257018343,0.0789772378878958,0.00077002175892436,0.0843471892397943,1e-05,0.0145240263374957,0.0567905506994638,0.0490183233869579,0.127752338745026,0.0580718857957174,1e-05,1e-05,0.0203230034147831,0.0667309416055621,0.00791558616892577,0.033373554569624,0.00292499865019127,0.00199496851687049,0.171276083454276,1e-05,0.0011124665876317,0.096104163234182,0.0263333467141988,0.10703574327286,0.0493394119849884,0.00119086035219118,1e-05,0.0525619092551385,0.166009235981305,1e-05,0.126212432342759,0.0161587961748362,0.170883148264093,0.000269627177486901,0.000581920367151535,1e-05,1e-05,0.00148116675167209,0.0208157956309573,0.00487976350476994,0.00549293765836662,0.0270341831435134,0.000283653904848803,0.0260439102559568,1e-05,0.00149218507589205,0.015751739865405,0.00124782142417864,0.0048305769720322,1e-05,1e-05,0.0768293611414861,0.000352673555551366,0.000863146213343269,1e-05,0.00161616230954114,0.0335887750467339,0.00279361158259276,1e-05,0.000963924215545358,0.000786057953615707,1e-05,0.00307903362557108,0.00172668507576623,0.0427789452037801,1e-05,0.0372564865445876,0.105025825149819,0.00170268999311694,1e-05,0.16290338762465,0.0258412840428663,0.00277897940202436,0.0582142896381237,0.0312905308314913
Otu54,1e-05,1e-05,0.037803758701942,1e-05,0.00474720525381697,1e-05,1e-05,1e-05,0.000649270390148311,0.0195838654411272,0.000581067482344228,1e-05,0.261156683829884,0.0190802173829259,0.0196178298279485,0.00168276902231987,1e-05,0.00993786936873819,0.0334743154557146,0.00106755084795176,0.0165578205380805,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0079769545843524,1e-05,1e-05,0.00674725656064796,0.0139971300502327,1e-05,0.0116150251353299,0.000558057190779286,0.0033196109425022,1e-05,1e-05,0.000532551085417801,1e-05,0.0251839893997575,0.00283048591187858,0.00358949287244554,0.00479189041625155,0.00935341062941976,0.000278756298308165,0.080309837975116,0.00198692450409537,1e-05,0.00836248051483162,0.0370122512355869,0.0645973426919941,1e-05,1e-05,0.0186549915541841,1e-05,1e-05,0.0155473647242771,1e-05,0.0415112173345483,1e-05,0.013402417865871,1e-05,1e-05,0.022862884385955,1e-05,1e-05,1e-05,0.034292247252759,0.0306520047504551,1e-05,0.00938554013275177,0.00246776460346857,1e-05,0.232809274176076,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.144170796313983,0.000530784841312959,0.00229112296923638,1e-05,0.00227712030928815,0.00145790358852549,0.0204888633329951,0.00480312207705752,0.000772380819246433,0.00939161824482339,0.000279198844634806,0.00427247755623861,1e-05,0.000629463796824261,0.0186964142015296,0.00122822317615172,0.00316980537774203,0.00308733254913771,0.000839638293739856,0.11343402204969,0.00173567237326904,0.00212397415826872,0.00182676225154874,0.00143170101897964,0.0345871336501637,0.00109989407920764,0.000562257964851552,1e-05,1e-05,1e-05,0.00404089921394122,0.00122328940983,0.0280713735328447,1e-05,0.0366713372197208,0.010337629250786,1e-05,1e-05,0.0267241386036631,0.0254354215659181,0.00341916603758152,0.0260454443864093,0.0342212029316301
Otu57,1e-05,1e-05,1e-05,1e-05,1e-05,0.00657975312957428,1e-05,1e-05,0.00351076672316234,0.00941287453251341,0.0012567906449329,0.00474852949446247,0.00432568410943989,1e-05,0.0212156984780687,1e-05,1e-05,0.00537365350527238,1e-05,0.00115450266919354,1e-05,0.0662477146162001,1e-05,1e-05,1e-05,1e-05,1e-05,0.00321546299894713,1e-05,1e-05,0.00190725950551995,0.0134265961392322,1e-05,0.0129400141136228,1e-05,1e-05,0.00729681937300441,0.0408704230759855,1e-05,0.0334961781532411,1e-05,0.0143599705855924,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00258790427343768,0.00259109450695474,1e-05,0.00120584379121145,0.0488537210161918,1e-05,1e-05,0.0106585321339291,0.0517995077170326,0.0523940883264281,0.0156309933970361,0.0464682719571414,0.0470736868071668,1e-05,0.104379190342209,0.0336273894729079,1e-05,0.0987630564610113,1e-05,0.0096626948992531,0.020150510216865,0.0223621156450249,0.0618126553402378,0.023180799936433,1e-05,1e-05,0.0154522268821804,0.0213098174544545,1e-05,1e-05,1e-05,0.00141571557191829,0.225726214517555,1e-05,1e-05,1e-05,0.00700772882292708,0.0414311852010243,0.052520057283421,0.00633814342301696,1e-05,1e-05,1e-05,1e-05,0.0233649853740821,1e-05,0.103942320863747,1e-05,1e-05,1e-05,1e-05,1e-05,0.00201433431843029,0.00129858387285827,1e-05,0.0253914095813291,1e-05,0.00924094014296517,1e-05,0.000226911169302026,0.0162740173823494,0.00664130864564029,0.0034279854457973,0.00200327713223566,0.000908026679140978,0.0272607116424977,0.000375408514101081,0.00183757717187829,1e-05,0.000688139024455595,0.0214524371316521,0.000594740125358772,0.00121610754643094,1e-05,1e-05,1e-05,0.00342318994386762,0.00115123643361532,0.121431127084122,1e-05,0.0198291054633574,0.139745340773044,1e-05,0.00103906299307016,0.074316380922934,0.1650427919921,0.00295812518860526,0.0676004185590983,0.0303469811923002
Otu58,1e-05,0.00304597576109934,1e-05,1e-05,0.00954463688886767,0.00183491473507683,1e-05,1e-05,0.00391623057272046,0.0524999094616664,0.00175242416233579,0.0331059029409963,0.0145854571560397,0.405152939158492,0.0147912075824622,1e-05,1e-05,0.0269741925675974,0.15143129069687,1e-05,0.0374521793959587,0.0577334102247956,1e-05,1e-05,0.218850661843667,1e-05,0.0123429977416415,0.026901163253419,1e-05,1e-05,0.000886471599915569,0.0748862719091007,1e-05,0.0541292859358194,1e-05,1e-05,0.0373062262249971,0.0443242052448838,1e-05,0.0583823489002595,0.00420757026852309,0.0200230320985296,0.0437633943557456,0.0013941515037463,0.000803052500889594,0.00837106681459699,0.303806582671572,0.021340945990971,0.000902120412192108,0.00361292999688539,0.00940289110719466,0.000840692841023792,0.0983953974055912,1e-05,0.00184149949950721,0.0162129578268582,0.141171718156431,0.267873660020915,0.03950398322111,0.194381115632904,0.0656378741389427,1e-05,0.154932476569766,0.117222088790584,1e-05,0.150230936974594,0.00042844764612032,0.0242519723944484,0.0561943090996093,0.10393646158779,0.155140861485224,0.0861932872689831,0.00160008448097554,0.0020183957864856,0.0560196920898867,0.056125785821221,1e-05,0.198139002155072,0.00744245797515377,0.00493505856609294,0.496328027556288,1e-05,0.0181629829884311,0.0713213772541203,1e-05,0.129982883947079,0.0488213995766656,0.00707014535706546,1e-05,0.0624120767804442,0.0289881727067323,1e-05,0.0895930869551959,0.0159891456543826,0.144933474246711,0.00120058367898055,0.00518229728753841,1e-05,1e-05,0.00439684813299292,0.0224697288756658,0.0126748940673133,1e-05,0.00944130084470537,0.000421013751673356,0.0128852381695564,1e-05,0.000949190584904376,0.0378198514261753,0.00370416179880809,1e-05,1e-05,0.0113950808679947,0.133039782600914,0.00104691255223726,0.00128112611640585,0.00275463900986331,1e-05,0.0905045329302287,0.0016585689433501,0.000847848548585533,0.0701045951617041,0.753693204176047,1e-05,2.26309394565084,1e-05,0.126989432579626,1e-05,1e-05,0.0545596608034343,1e-05,0.00144883247069547,0.0460551633769266,0.0383549662351489,1e-05,0.0864046503946772,0.035090281248366
Otu59,0.0209222434358705,0.0173196805402213,0.891381826046687,0.04797040150316,0.033919767168456,0.0260837080812863,0.0246885135422671,0.0243776266653587,0.00835050913416736,0.0559723138566461,24.3456051556643,0.0188243015672156,0.12440124854335,0.146904809305882,0.29436428119822,1e-05,0.266753131305541,0.0127814651949327,1.43508560385293,0.00915344694832296,1e-05,0.393932572029445,0.299792363534855,0.012850150702043,1e-05,0.00553505781382236,0.0087729185391133,0.0318671523684281,1e-05,1e-05,0.00378041540446516,0.558875352449435,0.792491861575202,0.0512972970354131,1e-05,0.0250932244241596,0.0867789882230593,0.108013392364834,0.95564255714131,0.0497950596843535,0.00239246069624178,1e-05,1e-05,0.00792726553439164,0.00456622569032321,0.00264436705237421,1e-05,1e-05,1e-05,0.0410868623180728,1e-05,1e-05,0.193667782449673,0.116415302529716,0.0523546238511944,0.0248682777778076,0.018667780212721,0.06923421381617,0.0852018470214059,0.0263158991987096,0.0399881363590921,0.00566319743893531,1e-05,0.199960468107365,0.0373673062450009,0.0533891279784637,0.00121809510991242,1e-05,1e-05,0.147747918267397,0.147024050222527,0.673890876448849,0.00454910909039213,1e-05,0.122512613243493,0.225272507666643,0.0425117893423735,0.120710939227854,0.206302478346437,0.0336734017008056,0.481832863620319,1.4841050749647,0.0328606363672942,0.60830924141242,1.27789405912348,0.985458498788826,0.971609391143703,0.055277001286945,1.13776700371175,0.70976088877275,0.206036558603541,23.2676192741645,0.162092639371699,0.0454578297013481,0.412052109146046,0.0667015971469409,0.00245558239582058,0.447530571478388,0.00976229843571805,0.00625021430077153,1e-05,0.0360352697041463,0.00331129279061466,0.0134210124554144,0.0179544034176528,0.0183166435228656,0.0722313766434876,0.196097519054364,0.109478438511756,0.089514277932516,4.87178216481024,0.312364390046693,0.367162664154101,0.0540339759386261,0.107151029045469,28.4244836287319,0.111599692085328,0.246879198310196,0.244224812774384,1.7847724411543,16.9263199046112,0.164736133090646,0.092876010352364,0.00320862662404313,0.0147252625726929,0.583970888594598,0.541554638833362,1e-05,0.078607295476558,0.155115465389861,1e-05,1e-05,0.0327342032355907,0.109044820843223,0.0644969192649019,0.200988116401683,0.0469473792119174
Otu6,0.0578801653310189,0.00039060232618283,0.00365507282006175,0.00472081361082089,0.000611980800861103,0.0023530126963633,0.0773935362613841,0.0599256657743214,0.00138104976919032,0.00799467024282804,0.000674169141142781,0.0110379181105563,0.119155472631356,0.0698004173779288,0.00948379196339643,0.000650797013536888,0.000491098248855575,0.000192169442755084,0.0258918297637045,0.000206433234279527,0.00480270019857227,0.00542921474344392,1e-05,0.00077280851985873,0.0140322156687051,4.99317860422346e-05,0.000197851362259961,0.00258726376240528,1e-05,0.0684603119909115,0.00181883453411102,0.00720231076206043,1e-05,1e-05,1e-05,0.000282957639107219,0.00260944571773925,0.0070372566930707,0.00028451671953373,0.00598935331782903,0.000647472020802821,0.0134802370484085,0.0112240444295862,0.000268169642402894,0.00102979865729859,0.000596371231871117,1e-05,0.00218933407244368,0.00277641341207843,0.000463306004972878,0.000602892377907255,0.000485130126694715,0.0592065355363431,0.0372686916846644,0.0283374804497759,0.00677242967131999,0.00842010724022909,0.00936843317816409,0.0071620134003485,0.0106828140124919,0.00360733191245754,0.000255438671417031,0.0240822409217175,0.00901922224326964,0.000219841740532578,0.010435178174979,0.00175886652662555,0.00621992922778508,0.02522137518789,0.00799700854942144,0.03978914222237,1e-05,1e-05,1e-05,0.00828890202827621,0.019475101385883,0.000684819782606903,0.00725956017469923,0.00143158135140436,0.000506279893722775,0.212673752090765,0.0427034855435821,0.00127043989640461,1e-05,0.00125303142597429,0.0166684244445063,0.00626063821179733,0.00158662675581064,0.112606463042325,0.0540232601699774,0.0148692551472605,9.11843770348719e-05,0.0135779295208242,0.0092266947909354,0.00464640534123067,0.000461872465082609,0.158164008235965,1e-05,0.000880657462249876,0.00197341257830607,0.00324159487398892,1e-05,0.00268840709230077,0.113806763404929,0.00010797784595582,1e-05,0.000130319926743747,0.074289749451493,0.0181648882980905,0.00118751290936884,1e-05,0.00764160224439263,0.000162361585805695,0.0194976313984735,0.0110086139363879,0.00131428712622741,0.0161608490650348,0.00821319498015232,0.0323588146495123,0.000531718682466904,0.000326172932389377,0.0268779667697623,0.0387498680307865,0.288726752838692,0.0625895143525296,0.000205849208280868,0.00542818587065156,1e-05,0.00354558415748841,0.00999498171500134,0.000324079440904044,0.000371583609121445,0.0191942024217264,1e-05,0.000661167105090026,0.0211530068096047,0.0415571697651546
Otu60,1e-05,0.0036280011127316,0.0226327518116079,1e-05,0.00189473784261354,0.00728510141768573,1e-05,1e-05,0.00155484810012796,0.0338712819182445,1e-05,0.0420605676484027,0.00417983705534459,1e-05,0.01174500866644,0.00201491570923985,1e-05,0.0226088909407745,0.280570572795248,0.00255653027292469,0.0793040810008702,0.0152811368883172,1e-05,1e-05,0.130334334046754,0.000309185008517863,0.00122512491489638,0.03560160022852,1e-05,1e-05,0.00211171736293653,0.0520307364498795,1e-05,0.0382058164625501,1e-05,1e-05,0.0646322962117705,0.165922990499137,1e-05,0.106625016040713,0.00200462128570436,0.015899356710028,1e-05,0.00221406148247768,0.00063766656846449,0.00221569135439996,0.0301548312274883,1e-05,0.00358165890117438,1e-05,0.00746639765062437,0.00100133251277056,0.120201845883374,1e-05,1e-05,0.0118011247580591,0.159022577844461,0.135358357545215,0.0757165190508126,0.0440997102013435,0.0446742660932074,1e-05,0.123024659743299,0.130312837372822,1e-05,0.0596456931219774,1e-05,0.0010698533960615,1e-05,0.0825311006759934,0.0547511682194948,0.00855525909834674,1e-05,1e-05,0.0273739242792672,0.0602963549389891,0.00593670761536927,1e-05,0.00246237877385571,0.00156748001283887,0.153799398105248,0.00238221893804324,1e-05,0.22653192831809,1e-05,1e-05,0.0387667983116911,1e-05,1e-05,0.0619481521868763,0.0690544712661294,1e-05,0.0646742684417193,0.00634811773253591,0.0575424589775623,1e-05,1e-05,1e-05,1e-05,1e-05,0.00892108230196716,0.00431337545353578,0.0027745024282709,0.00187422425831903,1e-05,1e-05,1e-05,0.000502472007267504,0.0147424818768017,0.00735325567340442,0.00759092967142972,1e-05,0.00201073393400534,0.135823746431394,0.00083130447128676,0.00152592382225406,1e-05,0.000190476849355239,0.021316017984196,0.000658496154047365,1e-05,0.00056802849104441,1e-05,1e-05,0.0024998896375215,1e-05,0.134448520886824,1e-05,0.0439095636197193,0.173293136588566,0.00401349571640105,0.00115045034894341,0.123424624303641,0.0304558913341847,0.00327523564802718,0.205829719185904,0.0229464588059399
Otu62,1e-05,0.00248821914691647,0.0232835842610796,0.00375907221619126,0.00389844669162344,0.0164881055148071,1e-05,1e-05,0.00159955965822686,0.0777318053229482,1e-05,0.0486788295318631,0.00340419309265843,1e-05,0.0362482522507817,1e-05,1e-05,0.0134657584031084,0.329872825880693,0.00131502321328672,1e-05,0.0377293551899501,1e-05,1e-05,1e-05,0.000318076001451847,0.00126035487967962,1e-05,1e-05,1e-05,0.00144829491834926,0.00764670627000356,1e-05,0.0147391767847174,0.00158833506203412,1e-05,0.0443272512731453,0.153452459561814,1e-05,0.0381534430393902,0.00481195545052529,0.0245348432265116,1e-05,1e-05,1e-05,1e-05,1e-05,0.00697325974897181,0.00368465388186551,1e-05,0.00384055152179679,1e-05,0.0556462786150179,1e-05,1e-05,0.00625418693902855,0.0831386796935081,0.0397859293164311,0.03227030519598,0.0907357025702503,0.0880879476987299,0.00162719817696442,0.0613635802404566,0.076605795619333,0.000233406370715674,0.102268129918975,1e-05,0.0044024733539338,1e-05,0.0169808766759292,1e-05,0.00880127603350292,1e-05,1e-05,1e-05,1e-05,1e-05,0.0231224642226324,0.0020265499888302,0.000806277408515867,0.138444326855736,0.00245072255614192,0.00539531327788509,1e-05,1e-05,1e-05,0.0199407924969954,0.00288775624441995,1e-05,0.0127459094083429,0.10656032552157,1e-05,0.0931476785434367,1e-05,0.0887957441065542,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00591654911772969,0.000951428879247511,0.0212093185515268,1e-05,1e-05,1e-05,1e-05,0.0117961044191979,1e-05,1e-05,1e-05,1e-05,0.124204021617868,1e-05,1e-05,1e-05,1e-05,0.0175431889140822,0.00135486403208779,0.000692596776119605,0.000584362844784222,1e-05,1e-05,0.00232289537330929,0.00111574166147789,0.0518680321813598,1e-05,0.0451722368060704,0.0254680560859799,0.00412890869268394,1e-05,0.028216411172493,0.0156658438626557,1e-05,0.115499238769898,0.0168616516311259
